ERR3404705	E_col_Pop4	0.977245	5141006.615289765	1	2835906.3625328746	560715406	109.06724070970604	1	100	Warning: high coverage (109.06724070970604) so 2600144 reads were subsampled to reduce the coverage to 100	0.0
ERR3404706	E_col_Pop4	0.999833	5141006.615289765	1	1269595.205340886	251024364	48.827862476082686	0	48.827862476082686		0.0
ERR3404708	E_col_Pop71	0.977578	5102011.6875	1	303963.132335087	60087432	11.777203911001429	0	11.777203911001429		20.0
ERR3404709	E_col_Pop11	0.950137	5193807.442553191	1	1876151.338737411	458268726	88.23367655977684	0	88.23367655977684		0.0
ERR3404711	E_col_Pop55	0.673643	4806919.583333333	1	1663502.8802880289	406593374	84.58501685980983	0	84.58501685980983		0.0
ERR3404712	E_col_Pop55	0.673298	4806919.583333333	1	285372.08047105005	69790596	14.518777522715302	0	14.518777522715302		11.0
ERR3404722	E_col_Pop13	0.701261	5119815.905797102	1	214210.9710168659	52327456	10.220573739917151	0	10.220573739917151		7.0
ERR3404722	E_col_Pop6	0.000415582	4965438.799528302	1	94376.15731257682	23037220	4.639513430754287	0	4.639513430754287	Warning: low coverage (4.639513430754287) so distances may not be accurate	1.0
ERR3404724	E_col_Pop32	4.91732e-05	5298560.269230769	1	465120.13917314773	113628850	21.445231199851264	0	21.445231199851264		4.0
ERR3404724	E_col_Pop42	0.951318	5398069.0	1	653457.3018991487	159652688	29.575888711315102	0	29.575888711315102		0.0
ERR3404727	E_col_Pop5	0.872427	5250600.386752137	1	1053879.585313883	257188774	48.98273626934485	0	48.98273626934485		2.0
ERR3404729	E_col_Pop138	0.536568	5158647.0	1	1249709.3760235833	305229018	59.16842497654908	0	59.16842497654908		1.0
ERR3404729	E_col_Pop204	1.30843e-06	4818631.75	1	1114052.7138763815	272163078	56.4814022154733	0	56.4814022154733		4.0
ERR3404734	E_col_Pop2	0.999939	5164877.042972247	1	1724507.940406025	421331780	81.57634276566145	0	81.57634276566145		0.0
ERR3404735	E_col_Pop3	0.163004	5143260.323902439	1	175871.0217480509	42859768	8.333190486356761	0	8.333190486356761	Warning: low coverage (8.333190486356761) so distances may not be accurate	0.0
ERR3404735	E_col_Pop55	0.569864	4806919.583333333	1	556198.9673823963	135734796	28.237376067330718	0	28.237376067330718		2.0
ERR3404740	E_col_Pop32	2.70396e-06	5298560.269230769	1	466750.7443153934	114129892	21.539793113756367	0	21.539793113756367		2.0
ERR3404740	E_col_Pop42	0.999904	5398069.0	1	656301.6354567013	160518254	29.736236050335776	0	29.736236050335776		0.0
ERR3404742	E_col_Pop36	0.764247	4986923.375	1	453027.64912854927	110729018	22.203873946629468	0	22.203873946629468		38.0
ERR3404742	E_col_Pop40	6.56624e-06	5121280.674418605	1	152209.39421264039	37136048	7.2513205896913435	0	7.2513205896913435	Warning: low coverage (7.2513205896913435) so distances may not be accurate	13.0
ERR3404742	E_col_Pop63	0.235161	4867752.5	1	174024.21983782455	42493234	8.729538734765171	0	8.729538734765171	Warning: low coverage (8.729538734765171) so distances may not be accurate	4.0
ERR3404749	E_col_Pop90	0.829832	5047526.25	1	1968647.705146036	481255618	95.34484699311867	0	95.34484699311867		2.0
ERR3404752	E_col_Pop2	0.986456	5164877.042972247	1	3062199.8529171436	749504036	145.11556224166776	1	100	Warning: high coverage (145.11556224166776) so 2110180 reads were subsampled to reduce the coverage to 100	0.0
ERR3404753	E_col_Pop2	0.974843	5164877.042972247	1	5414780.778668411	1324022196	256.3511551163783	1	100	Warning: high coverage (256.3511551163783) so 2112251 reads were subsampled to reduce the coverage to 100	0.0
ERR3404754	E_col_Pop90	0.812409	5047526.25	1	640702.5703994761	156536452	31.012508751192726	0	31.012508751192726		15.0
ERR3404757	E_col_Pop21	0.90592	5080317.604651162	1	658241.9136807817	161664214	31.8216746630156	0	31.8216746630156		1.0
ERR3404757	E_col_Pop29	1.98157e-06	4939488.852459016	1	865673.338214954	212799820	43.08134431643919	0	43.08134431643919		0.0
ERR3404761	E_col_Pop4	0.668582	5141006.615289765	1	1072842.6859872097	265056514	51.55731821307148	0	51.55731821307148		0.0
ERR3404769	E_col_Pop4	0.999953	5141006.615289765	1	2139889.476668827	528295914	102.7611815220789	1	100	Warning: high coverage (102.7611815220789) so 2082390 reads were subsampled to reduce the coverage to 100	0.0
ERR3404770	E_col_Pop4	0.999975	5141006.615289765	1	3881604.2662116042	955340442	185.82750684637148	1	100	Warning: high coverage (185.82750684637148) so 2088821 reads were subsampled to reduce the coverage to 100	0.0
ERR3404771	E_col_Pop4	0.999909	5141006.615289765	1	1313894.6612576065	323875034	62.99836943153695	0	62.99836943153695		0.0
ERR3404774	E_col_Pop5	0.999936	5250600.386752137	1	3267019.670801914	805843072	153.4763670138055	1	100.0	Warning: high coverage (153.4763670138055) so 2128679 reads were subsampled to reduce the coverage to 100	1.0
ERR3404777	E_col_Pop3	0.979096	5143260.323902439	1	4188544.4750932986	1032559984	200.75981361498478	1	100	Warning: high coverage (200.75981361498478) so 2086346 reads were subsampled to reduce the coverage to 100	0.0
ERR3404778	E_col_Pop3	0.976383	5143260.323902439	1	3060908.8953818684	754269170	146.65195274963247	1	100	Warning: high coverage (146.65195274963247) so 2087192 reads were subsampled to reduce the coverage to 100	0.0
ERR3404779	E_col_Pop3	0.972965	5143260.323902439	1	4635130.012978585	1142837656	222.20101337061507	1	100	Warning: high coverage (222.20101337061507) so 2086007 reads were subsampled to reduce the coverage to 100	0.0
ERR3404781	E_col_Pop4	0.984867	5141006.615289765	1	3325022.211397954	819152472	159.33698073131728	1	100	Warning: high coverage (159.33698073131728) so 2086786 reads were subsampled to reduce the coverage to 100	0.0
ERR3404782	E_col_Pop4	0.999855	5141006.615289765	1	998556.902165066	245365402	47.72711267677883	0	47.72711267677883		0.0
ERR3404783	E_col_Pop4	0.999974	5141006.615289765	1	4261399.715886029	1049923662	204.22530849842576	1	100	Warning: high coverage (204.22530849842576) so 2086616 reads were subsampled to reduce the coverage to 100	0.0
ERR3404790	E_col_Pop13	0.970352	5119815.905797102	1	2279161.82128074	561631056	109.69750989758683	1	100.0	Warning: high coverage (109.69750989758683) so 2077678 reads were subsampled to reduce the coverage to 100	1.0
ERR3404790	E_col_Pop6	1.10547e-06	4965438.799528302	1	269349.46674265247	66168390	13.32578905338351	0	13.32578905338351		0.0
ERR3404791	E_col_Pop13	0.999959	5119815.905797102	1	2600968.5811633	641242794	125.24723658011395	1	100	Warning: high coverage (125.24723658011395) so 2076667 reads were subsampled to reduce the coverage to 100	0.0
ERR3404798	E_col_Pop6	0.128903	4965438.799528302	1	502007.4431818182	123694634	24.911118431617872	0	24.911118431617872		1.0
ERR3404801	E_col_Pop6	3.61557e-06	4965438.799528302	1	118224.60188495288	29102168	5.860945864998799	0	5.860945864998799	Warning: low coverage (5.860945864998799) so distances may not be accurate	1.0
ERR3404801	E_col_Pop99	0.953477	4790521.0	1	206020.25326731068	50759270	10.59577235962435	0	10.59577235962435		125.0
ERR3404802	E_col_Pop6	1.78727e-06	4965438.799528302	1	144360.22117417466	35506840	7.150796018948621	0	7.150796018948621	Warning: low coverage (7.150796018948621) so distances may not be accurate	1.0
ERR3404802	E_col_Pop99	0.746691	4790521.0	1	245738.90333062553	60500918	12.629298149407965	0	12.629298149407965		41.0
ERR3404806	E_col_Pop26	0.935921	5206619.471428571	1	1256353.0176265128	309339240	59.412684506233894	0	59.412684506233894		0.0
ERR3404807	E_col_Pop26	0.999989	5206619.471428571	1	4655321.348314607	1143533136	219.6306340947636	1	100	Warning: high coverage (219.6306340947636) so 2119613 reads were subsampled to reduce the coverage to 100	0.0
ERR3404814	E_col_Pop5	0.999987	5250600.386752137	1	7690930.665474934	1893045674	360.5388973756925	1	100	Warning: high coverage (360.5388973756925) so 2133176 reads were subsampled to reduce the coverage to 100	0.0
ERR3404815	E_col_Pop5	0.999985	5250600.386752137	1	6627047.769562039	1631181538	310.6657177940368	1	100	Warning: high coverage (310.6657177940368) so 2133176 reads were subsampled to reduce the coverage to 100	0.0
ERR3404826	E_col_Pop90	0.783126	5047526.25	1	889824.3311376759	218843396	43.35656421796717	0	43.35656421796717		7.0
ERR3404827	E_col_Pop90	0.919747	5047526.25	1	583959.0395709759	143735678	28.476459731140576	0	28.476459731140576		18.0
ERR3404852	E_col_Pop4	0.983961	5141006.615289765	1	2834928.685323788	696938868	135.56467053110728	1	100.0	Warning: high coverage (135.56467053110728) so 2091200 reads were subsampled to reduce the coverage to 100	1.0
ERR3404853	E_col_Pop4	0.892788	5141006.615289765	1	387019.85006518906	94990152	18.476955800346897	0	18.476955800346897		7.0
ERR3404854	E_col_Pop4	0.962877	5141006.615289765	1	348384.46633558575	85584128	16.647348351092557	0	16.647348351092557		11.0
ERR3404855	E_col_Pop11	0.968112	5193807.442553191	1	4246957.1067644665	1042203274	200.66267098413448	1	100	Warning: high coverage (200.66267098413448) so 2116465 reads were subsampled to reduce the coverage to 100	0.0
ERR3404867	E_col_Pop4	0.999962	5141006.615289765	1	3574157.8703327095	878742454	170.92809244527123	1	100	Warning: high coverage (170.92809244527123) so 2091030 reads were subsampled to reduce the coverage to 100	0.0
ERR3404868	E_col_Pop4	0.979215	5141006.615289765	1	2547872.237174782	624789230	121.53052441944479	1	100	Warning: high coverage (121.53052441944479) so 2096487 reads were subsampled to reduce the coverage to 100	0.0
ERR3404869	E_col_Pop8	9.83204e-06	5408131.378181818	1	128238.68940754038	31428738	5.811385819285729	0	5.811385819285729	Warning: low coverage (5.811385819285729) so distances may not be accurate	4.0
ERR3404870	E_col_Pop57	0.99999	4986456.090909091	1	5263679.052734375	1293601764	259.4230733041832	1	100	Warning: high coverage (259.4230733041832) so 2028994 reads were subsampled to reduce the coverage to 100	0.0
ERR3404871	E_col_Pop57	0.999994	4986456.090909091	1	7140354.529886651	1751243352	351.19999455980917	1	100	Warning: high coverage (351.19999455980917) so 2033130 reads were subsampled to reduce the coverage to 100	0.0
ERR3404872	E_col_Pop13	0.999989	5119815.905797102	1	6362739.49812612	1561925292	305.07450282176205	1	100	Warning: high coverage (305.07450282176205) so 2085634 reads were subsampled to reduce the coverage to 100	0.0
ERR3404873	E_col_Pop13	0.999994	5119815.905797102	1	10632502.90608004	2619636066	511.66606655403757	1	100	Warning: high coverage (511.66606655403757) so 2078016 reads were subsampled to reduce the coverage to 100	0.0
ERR3404878	E_col_Pop90	0.650181	5047526.25	1	368118.33360482164	90395138	17.908799978999614	0	17.908799978999614		36.0
ERR3404880	E_col_Pop200	7.21213e-06	5010185.0	1	1308409.2680143462	321031298	64.0757373230729	0	64.0757373230729		5.0
ERR3404880	E_col_Pop204	4.11148e-06	4818631.75	1	1262684.0805347245	309812166	64.2946342600262	0	64.2946342600262		26.0
ERR3404880	E_col_Pop6	0.535345	4965438.799528302	1	1077783.1350822877	264574204	53.28314670299301	0	53.28314670299301		0.0
ERR3404883	E_col_Pop90	0.843021	5047526.25	1	290272.85075233836	71378094	14.141203128958468	0	14.141203128958468		138.0
ERR3404885	E_col_Pop200	4.89281e-06	5010185.0	1	384005.0550346514	94196440	18.800990382590662	0	18.800990382590662		60.0
ERR3404885	E_col_Pop204	2.24259e-06	4818631.75	1	373915.7315282988	91699094	19.030110362760134	0	19.030110362760134		200.0
ERR3404885	E_col_Pop6	4.13159e-06	4965438.799528302	1	400794.6677537709	98314932	19.79984770114165	0	19.79984770114165		1.0
ERR3404885	E_col_Pop79	2.8377e-06	5056706.142857143	1	372561.9688443031	91359646	18.0670269181155	0	18.0670269181155		168.0
ERR3404885	E_col_Pop80	0.06904	5312427.153846154	1	499492.03943616064	122605316	23.078964181416538	0	23.078964181416538		162.0
ERR3404885	E_col_Pop8	1.43182e-06	5408131.378181818	1	365118.5556915545	89490558	16.547408289864105	0	16.547408289864105		4.0
ERR3404886	E_col_Pop200	3.92741e-06	5010185.0	1	554506.6932985488	136031582	27.151009793051553	0	27.151009793051553		30.0
ERR3404886	E_col_Pop204	1.69754e-06	4818631.75	1	557651.8343388228	136803148	28.390455029065045	0	28.390455029065045		105.0
ERR3404886	E_col_Pop351	0.771892	5173051.5	1	774715.6547958602	190130716	36.754073683588885	0	36.754073683588885		160.0
ERR3404886	E_col_Pop6	2.96202e-06	4965438.799528302	1	596284.1920756563	146280438	29.459720259546064	0	29.459720259546064		1.0
ERR3404891	E_col_Pop3	0.999991	5143260.323902439	1	9043282.180634663	2222838760	432.1847660849928	1	100	Warning: high coverage (432.1847660849928) so 2092457 reads were subsampled to reduce the coverage to 100	0.0
ERR3404892	E_col_Pop3	0.9756	5143260.323902439	1	8308656.254071661	2040605976	396.753391329742	1	100	Warning: high coverage (396.753391329742) so 2094161 reads were subsampled to reduce the coverage to 100	0.0
ERR3404900	E_col_Pop20	0.991512	5266551.488636363	1	4473797.190919484	1095722408	208.05310844567643	1	100	Warning: high coverage (208.05310844567643) so 2150314 reads were subsampled to reduce the coverage to 100	0.0
ERR3404906	E_col_Pop216	0.759303	4953875.0	1	509910.14398438134	125366508	25.30675642804875	0	25.30675642804875		3.0
ERR3404911	E_col_Pop58	0.999993	4968105.571428572	1	7766332.852838178	1907256022	383.9000590020818	1	100	Warning: high coverage (383.9000590020818) so 2023009 reads were subsampled to reduce the coverage to 100	0.0
ERR3404912	E_col_Pop58	0.999987	4968105.571428572	1	4543193.818211435	1115626674	224.55776310711593	1	100	Warning: high coverage (224.55776310711593) so 2023173 reads were subsampled to reduce the coverage to 100	0.0
ERR3404913	E_col_Pop12	1.82555e-06	5410066.591715977	1	835126.1722565939	205173798	37.92444963878393	0	37.92444963878393		0.0
ERR3404913	E_col_Pop205	0.824392	4843148.0	1	1325915.0125985532	326254648	67.364170576658	0	67.364170576658		88.0
ERR3404913	E_col_Pop37	0.00437999	5148829.5	1	924921.3902439025	227530662	44.19075481136053	0	44.19075481136053		49.0
ERR3404913	E_col_Pop8	1.84709e-06	5408131.378181818	1	765895.4560260586	188103924	34.781685363427584	0	34.781685363427584		1.0
ERR3404914	E_col_Pop205	0.823564	4843148.0	1	1428798.4592809977	350541414	72.37883583157071	0	72.37883583157071		85.0
ERR3404915	E_col_Pop3	0.999969	5143260.323902439	1	2399694.1765759895	589268902	114.57108232719072	1	100	Warning: high coverage (114.57108232719072) so 2094502 reads were subsampled to reduce the coverage to 100	0.0
ERR3404916	E_col_Pop3	0.999988	5143260.323902439	1	5396289.614412651	1323925694	257.4098160746944	1	100	Warning: high coverage (257.4098160746944) so 2096380 reads were subsampled to reduce the coverage to 100	0.0
ERR3404920	E_col_Pop200	1.16069e-06	5010185.0	1	3526673.9215367083	866574316	172.96253850905705	1	100	Warning: high coverage (172.96253850905705) so 2038981 reads were subsampled to reduce the coverage to 100	2.0
ERR3404920	E_col_Pop6	0.863983	4965438.799528302	1	3959177.6774088545	973007506	195.95599609291975	1	100	Warning: high coverage (195.95599609291975) so 2020442 reads were subsampled to reduce the coverage to 100	0.0
ERR3404921	E_col_Pop3	0.999877	5143260.323902439	1	1091186.2344220902	267929868	52.09339040352302	0	52.09339040352302		0.0
ERR3404922	E_col_Pop3	0.999952	5143260.323902439	1	2856641.765041114	701762616	136.44314536028364	1	100	Warning: high coverage (136.44314536028364) so 2093649 reads were subsampled to reduce the coverage to 100	0.0
ERR3404925	E_col_Pop17	0.999982	5208169.6454545455	1	7937428.587811272	1938002564	372.1081869311613	1	100	Warning: high coverage (372.1081869311613) so 2133097 reads were subsampled to reduce the coverage to 100	0.0
ERR3404929	E_col_Pop17	0.999984	5208169.6454545455	1	8993984.081266318	2204605378	423.2975360017467	1	100	Warning: high coverage (423.2975360017467) so 2124742 reads were subsampled to reduce the coverage to 100	0.0
ERR3404932	E_col_Pop49	0.999921	4814954.37037037	1	1171426.3553847412	286507458	59.503670432075474	0	59.503670432075474		0.0
ERR3404934	E_col_Pop49	0.999748	4814954.37037037	1	321721.88497095637	78648132	16.3341385920445	0	16.3341385920445		21.0
ERR3404939	E_col_Pop104	0.986629	4803179.9	1	602692.927308448	147249936	30.656760534828184	0	30.656760534828184		71.0
ERR3404939	E_col_Pop12	1.68623e-06	5410066.591715977	1	382129.13728062983	93193654	17.22597169925789	0	17.22597169925789		0.0
ERR3404939	E_col_Pop8	1.0658e-06	5408131.378181818	1	329772.01706876745	80372036	14.861332016497833	0	14.861332016497833		1.0
ERR3404941	E_col_Pop130	0.990417	4954642.285714285	1	277313.98034398037	67720074	13.668004690319867	0	13.668004690319867		198.0
ERR3404942	E_col_Pop130	0.898683	4954642.285714285	1	2909178.361138371	711468660	143.59637264861215	1	100.0	Warning: high coverage (143.59637264861215) so 2025941 reads were subsampled to reduce the coverage to 100	10.0
ERR3404943	E_col_Pop12	3.81118e-06	5410066.591715977	1	443180.4563736354	107985350	19.960077786352898	0	19.960077786352898		0.0
ERR3404943	E_col_Pop205	0.849229	4843148.0	1	708959.6133366101	173085400	35.73820168204647	0	35.73820168204647		115.0
ERR3404943	E_col_Pop37	0.00555257	5148829.5	1	486596.7472347399	118778266	23.068984125421128	0	23.068984125421128		62.0
ERR3404943	E_col_Pop8	4.25028e-06	5408131.378181818	1	406201.92134001147	98942664	18.295166496725148	0	18.295166496725148		1.0
ERR3404944	E_col_Pop17	0.952916	5208169.6454545455	1	466477.18120805366	113988364	21.88645373705979	0	21.88645373705979		1.0
ERR3404945	E_col_Pop3	0.999685	5143260.323902439	1	477045.5923316402	116456370	22.64251907662316	0	22.64251907662316		0.0
ERR3404947	E_col_Pop49	0.99997	4814954.37037037	1	1972325.0490998363	482036242	100.11231777528171	1	100	Warning: high coverage (100.11231777528171) so 1970112 reads were subsampled to reduce the coverage to 100	0.0
ERR3404948	E_col_Pop49	0.999985	4814954.37037037	1	3989602.3579498935	974580064	202.4069158364702	1	100	Warning: high coverage (202.4069158364702) so 1971080 reads were subsampled to reduce the coverage to 100	0.0
ERR3404953	E_col_Pop33	0.999972	4949472.0	1	8168750.319934372	1991541328	402.3745013609533	1	100	Warning: high coverage (402.3745013609533) so 2030136 reads were subsampled to reduce the coverage to 100	0.0
ERR3404954	E_col_Pop6	2.99999e-06	4965438.799528302	1	206287.3722926032	50478520	10.165973650666135	0	10.165973650666135		1.0
ERR3404954	E_col_Pop99	0.882464	4790521.0	1	357792.7300913838	87702154	18.307435454306535	0	18.307435454306535		130.0
ERR3404957	E_col_Pop11	0.999994	5193807.442553191	1	8982552.105866928	2192461318	422.1298810650981	1	100	Warning: high coverage (422.1298810650981) so 2127911 reads were subsampled to reduce the coverage to 100	0.0
ERR3404958	E_col_Pop6	0.0430993	4965438.799528302	1	731279.6931407943	178256738	35.89949351846482	0	35.89949351846482		0.0
ERR3404959	E_col_Pop33	0.999967	4949472.0	1	6947191.101451652	1694142022	342.2874241939342	1	100	Warning: high coverage (342.2874241939342) so 2029636 reads were subsampled to reduce the coverage to 100	0.0
ERR3404960	E_col_Pop223	0.835276	4687026.75	1	1858327.486482058	453654906	96.78948514642039	0	96.78948514642039		53.0
ERR3404960	E_col_Pop8	1.32953e-06	5408131.378181818	1	1013813.2605304212	246944634	45.661729852986916	0	45.661729852986916		1.0
ERR3404966	E_col_Pop104	0.0400652	4803179.9	1	227710.31955196836	55297174	11.512617713944048	0	11.512617713944048		3.0
ERR3404966	E_col_Pop2	0.807231	5164877.042972247	1	1829132.5268596734	446052258	86.36260927197388	0	86.36260927197388		0.0
ERR3404968	E_col_Pop9	0.993351	5150824.203636364	1	8698400.254015077	2123105534	412.18753544357736	1	100	Warning: high coverage (412.18753544357736) so 2110301 reads were subsampled to reduce the coverage to 100	0.0
ERR3404970	E_col_Pop305	0.963528	5117580.5	1	439729.4739429695	107329170	20.972639316567662	0	20.972639316567662		14.0
ERR3404973	E_col_Pop9	0.995233	5150824.203636364	1	7228803.677858961	1761081152	341.9027872775617	1	100	Warning: high coverage (341.9027872775617) so 2114286 reads were subsampled to reduce the coverage to 100	0.0
ERR3404974	E_col_Pop49	0.999929	4814954.37037037	1	1524319.1149860173	370653436	76.97963625177387	0	76.97963625177387		1.0
ERR3404976	E_col_Pop79	0.999929	5056706.142857143	1	2900279.914459615	705232064	139.46471162778096	1	100	Warning: high coverage (139.46471162778096) so 2079579 reads were subsampled to reduce the coverage to 100	0.0
ERR3404977	E_col_Pop200	3.65066e-06	5010185.0	1	449541.0167818361	109292412	21.81404718588236	0	21.81404718588236		14.0
ERR3404977	E_col_Pop204	4.05915e-06	4818631.75	1	437463.5211846977	106347382	22.07003720506345	0	22.07003720506345		69.0
ERR3404977	E_col_Pop6	0.514466	4965438.799528302	1	272875.9277504105	66472576	13.387049701692959	0	13.387049701692959		1.0
ERR3404980	E_col_Pop14	0.994259	5232497.992063492	1	1305954.136513158	317608046	60.69912429622316	0	60.69912429622316		0.0
ERR3404983	E_col_Pop172	0.275638	5130343.6	1	209755.2065298046	50882418	9.917935710972653	0	9.917935710972653	Warning: low coverage (9.917935710972653) so distances may not be accurate	182.0
ERR3404983	E_col_Pop31	0.381214	5286951.1454545455	1	260013.76411439874	63094940	11.93408795809393	0	11.93408795809393		38.0
ERR3404983	E_col_Pop6	5.54931e-06	4965438.799528302	1	219166.24876278455	53143432	10.702665795628864	0	10.702665795628864		1.0
ERR3404984	E_col_Pop21	2.50344e-06	5080317.604651162	1	2151666.9742913647	522252608	102.79920442805863	1	100	Warning: high coverage (102.79920442805863) so 2093077 reads were subsampled to reduce the coverage to 100	1.0
ERR3404984	E_col_Pop29	0.964961	4939488.852459016	1	2731465.9124568044	663964734	134.41972516436792	1	100	Warning: high coverage (134.41972516436792) so 2032042 reads were subsampled to reduce the coverage to 100	0.0
